-0.53002,-0.48397,-0.60118,17.745,10.789,6.9851,-1
-0.53574,-0.48918,-0.60764,17.879,10.868,7.0411,-1
-0.54082,-0.49263,-0.61442,17.487,10.584,6.9336,-1
-0.5362,-0.48925,-0.60828,17.739,10.758,7.0108,-1
-0.53189,-0.48542,-0.60318,17.611,10.677,6.9628,-1
-0.54274,-0.49905,-0.60973,17.528,10.623,6.9304,-1
-0.53618,-0.49018,-0.6066,17.499,10.6,6.9278,-1
-0.52442,-0.47525,-0.59877,17.045,10.275,6.8005,-1
-0.54285,-0.49701,-0.61263,17.315,10.465,6.8781,-1
-0.54887,-0.50477,-0.61593,17.235,10.411,6.8493,-1
-0.55721,-0.51392,-0.62266,17.05,10.275,6.799,-1
-0.54672,-0.5022,-0.61455,17.329,10.476,6.8787,-1
-0.5538,-0.50809,-0.62302,17.238,10.397,6.8684,-1
-0.55916,-0.51491,-0.62632,17.202,10.383,6.845,-1
-0.55322,-0.50672,-0.62333,17.197,10.354,6.8716,-1
-0.56801,-0.52502,-0.63263,17.268,10.382,6.9099,-1
-0.5531,-0.50522,-0.62451,16.934,10.151,6.8111,-1
-0.56031,-0.51269,-0.6311,16.996,10.176,6.8485,-1
-0.56231,-0.51286,-0.63414,16.378,9.7151,6.6919,-1
-0.55828,-0.50709,-0.63252,16.243,9.63,6.6437,-1
-0.56156,-0.51288,-0.63283,16.474,9.8034,6.6988,-1
-0.56257,-0.51188,-0.6362,16.319,9.6819,6.6673,-1
-0.56979,-0.5194,-0.64296,16.415,9.7365,6.7088,-1
-0.56071,-0.51049,-0.63432,16.477,9.8099,6.6975,-1
-0.56,-0.50992,-0.63271,16.302,9.6683,6.6636,-1
-0.5481,-0.50191,-0.61648,16.61,9.9282,6.7077,-1
-0.55381,-0.5063,-0.62292,16.127,9.5706,6.5827,-1
-0.55604,-0.51154,-0.62197,16.568,9.9054,6.6865,-1
-0.55279,-0.50773,-0.61955,16.405,9.8067,6.6226,-1
-0.55558,-0.51116,-0.62148,16.395,9.8065,6.6127,-1
-0.56852,-0.5272,-0.62984,16.428,9.8252,6.6234,-1
-0.55511,-0.5123,-0.61893,16.531,9.9068,6.6468,-1
-0.56919,-0.52934,-0.62862,16.53,9.9063,6.6431,-1
-0.55863,-0.51713,-0.6203,16.537,9.8965,6.6614,-1
-0.5538,-0.51175,-0.61646,16.762,10.042,6.7423,-1
-0.55223,-0.50855,-0.61731,16.767,10.045,6.7454,-1
-0.55395,-0.50745,-0.62232,16.476,9.8198,6.6823,-1
-0.5464,-0.49793,-0.61767,16.679,9.9434,6.7646,-1
-0.55887,-0.51151,-0.62905,16.89,10.1,6.8188,-1
-0.56127,-0.51372,-0.63119,16.757,9.9895,6.7953,-1
-0.55047,-0.5012,-0.62261,16.527,9.8364,6.7205,-1
-0.53952,-0.49018,-0.61262,16.877,10.092,6.8156,-1
-0.54069,-0.48992,-0.61566,16.856,10.067,6.821,-1
-0.54686,-0.5004,-0.61615,17.071,10.234,6.8643,-1
-0.52977,-0.48119,-0.60189,16.788,10.047,6.7706,-1
-0.51285,-0.46068,-0.58962,16.55,9.8715,6.7119,-1
-0.52227,-0.47283,-0.59541,16.734,10.001,6.7633,-1
-0.52802,-0.48042,-0.59767,16.324,9.7118,6.6396,-1
-0.51631,-0.4671,-0.58803,16.122,9.5761,6.574,-1
-0.52673,-0.48008,-0.59514,16.319,9.7161,6.629,-1
-0.52996,-0.48288,-0.5992,16.452,9.8074,6.6712,-1
-0.52792,-0.48025,-0.59735,16.381,9.7267,6.6816,-1
-0.53606,-0.49166,-0.60132,16.442,9.7972,6.6684,-1
-0.53114,-0.48443,-0.59916,16.29,9.6711,6.6444,-1
-0.5186,-0.47034,-0.58892,16.203,9.6228,6.6081,-1
-0.51924,-0.46864,-0.59256,16.063,9.5201,6.5725,-1
-0.52074,-0.47244,-0.59199,16.614,9.9171,6.7258,-1
-0.5189,-0.46941,-0.59088,16.291,9.6685,6.6511,-1
-0.53982,-0.49361,-0.60737,16.527,9.8283,6.7245,-1
-0.5373,-0.49133,-0.60434,16.419,9.7541,6.6898,-1
-0.53194,-0.48652,-0.59867,16.617,9.9007,6.741,-1
-0.53054,-0.48656,-0.59544,16.799,10.027,6.7963,-1
-0.52844,-0.48024,-0.59853,16.503,9.7934,6.7375,-1
-0.50991,-0.45864,-0.58419,16.471,9.7615,6.741,-1
-0.52792,-0.47993,-0.59791,16.787,9.9733,6.8416,-1
-0.51599,-0.46333,-0.59222,16.57,9.8173,6.7859,-1
-0.50842,-0.45075,-0.59075,16.052,9.46,6.6301,-1
-0.51292,-0.45997,-0.59035,16.789,9.9892,6.8347,-1
-0.52285,-0.47266,-0.59566,16.487,9.7755,6.7422,-1
-0.52367,-0.47379,-0.59591,16.474,9.761,6.7429,-1
-0.5098,-0.45729,-0.58523,16.187,9.5599,6.6591,-1
-0.51743,-0.46978,-0.58626,16.384,9.6954,6.7156,-1
-0.50817,-0.45944,-0.57874,16.368,9.6981,6.6982,-1
-0.52504,-0.47864,-0.59217,16.435,9.7321,6.7285,-1
-0.50333,-0.45497,-0.57344,16.307,9.6654,6.6693,-1
-0.51375,-0.46681,-0.58203,16.383,9.7227,6.687,-1
-0.51204,-0.4634,-0.58298,16.508,9.8078,6.7284,-1
-0.50785,-0.46002,-0.57782,16.468,9.7965,6.6996,-1
-0.51565,-0.46774,-0.58553,16.593,9.8593,6.7611,-1
-0.51779,-0.47146,-0.58488,16.16,9.5732,6.6121,-1
-0.5162,-0.46987,-0.58344,16.198,9.6044,6.619,-1
-0.52567,-0.48261,-0.58873,16.494,9.8129,6.7038,-1
-0.51032,-0.45955,-0.58342,16.059,9.4925,6.5962,-1
-0.51719,-0.46735,-0.58877,16.156,9.541,6.6442,-1
-0.51542,-0.46499,-0.58792,16.214,9.5784,6.6656,-1
-0.53003,-0.48148,-0.59941,16.097,9.4843,6.6398,-1
-0.51119,-0.45785,-0.587,15.898,9.3487,6.5816,-1
-0.51069,-0.4573,-0.58704,16.056,9.466,6.623,-1
-0.51476,-0.45969,-0.59327,15.916,9.3722,6.5783,-1
-0.52249,-0.46899,-0.59926,16.245,9.5912,6.6868,-1
-0.52238,-0.46692,-0.60087,15.912,9.3426,6.604,-1
-0.51225,-0.45417,-0.59474,15.927,9.3661,6.5989,-1
-0.53737,-0.48457,-0.61215,15.772,9.2613,6.5422,-1
-0.51785,-0.4625,-0.59631,15.769,9.2645,6.5386,-1
-0.531,-0.47767,-0.60637,15.792,9.2648,6.5591,-1
-0.53086,-0.47369,-0.61186,15.981,9.3882,6.6301,-1
-0.543,-0.48705,-0.62068,15.594,9.0835,6.5446,-1
-0.53549,-0.48131,-0.6113,15.739,9.1964,6.5752,-1
-0.53901,-0.48231,-0.61766,15.72,9.1525,6.6022,-1
-0.53933,-0.48233,-0.61874,15.946,9.3028,6.6797,-1
-0.52669,-0.46667,-0.61019,15.893,9.2676,6.6649,-1
-0.5482,-0.49276,-0.62507,15.886,9.2468,6.6731,-1
-0.52318,-0.46258,-0.60675,15.806,9.1833,6.6629,-1
-0.50616,-0.44216,-0.59552,16.116,9.4153,6.7464,-1
-0.51326,-0.44788,-0.60383,16.027,9.3332,6.7409,-1
-0.51162,-0.44794,-0.60103,16.396,9.6002,6.8422,-1
-0.50907,-0.44204,-0.60182,16.014,9.3229,6.7414,-1
-0.48754,-0.41904,-0.58199,15.74,9.1498,6.641,-1
-0.48966,-0.42157,-0.58285,15.694,9.0942,6.6493,-1
-0.48777,-0.41611,-0.5849,15.681,9.0524,6.6835,-1
-0.48582,-0.41822,-0.57856,15.887,9.2151,6.7214,-1
-0.49666,-0.42871,-0.58984,15.99,9.2742,6.7665,-1
-0.50412,-0.43645,-0.59673,15.871,9.1964,6.7244,-1
-0.50524,-0.43737,-0.59839,15.734,9.1287,6.6549,-1
-0.51044,-0.44368,-0.60211,15.897,9.2241,6.7214,-1
-0.4942,-0.42605,-0.58767,15.819,9.1755,6.6939,-1
-0.51138,-0.44606,-0.60036,15.754,9.1093,6.6902,-1
-0.5221,-0.45697,-0.61034,15.755,9.0885,6.7117,-1
-0.54222,-0.47725,-0.62943,15.6,8.9629,6.6812,-1
-0.54601,-0.48274,-0.63201,16.028,9.257,6.8148,-1
-0.54789,-0.48893,-0.62855,16.219,9.3903,6.8678,-1
-0.54449,-0.48375,-0.6265,15.754,9.0719,6.721,-1
-0.54533,-0.48559,-0.6263,15.835,9.1317,6.7413,-1
-0.56175,-0.50739,-0.63615,16.009,9.2678,6.7739,-1
-0.54395,-0.48907,-0.62052,16.517,9.639,6.9125,-1
-0.55459,-0.499,-0.63115,16.231,9.422,6.8438,-1
-0.5568,-0.50155,-0.63261,16.201,9.3896,6.8456,-1
-0.54657,-0.48967,-0.62447,16.054,9.296,6.7933,-1
-0.54173,-0.48512,-0.619,15.899,9.1949,6.7394,-1
-0.55852,-0.50437,-0.63196,15.895,9.1657,6.7605,-1
-0.56223,-0.50709,-0.63687,15.599,8.9884,6.643,-1
-0.55798,-0.50085,-0.63538,15.628,9.0092,6.6534,-1
-0.56687,-0.51132,-0.64232,15.865,9.1559,6.7427,-1
-0.56807,-0.51059,-0.6454,15.687,9.0173,6.7046,-1
-0.58157,-0.52413,-0.65777,15.306,8.7458,6.5941,-1
-0.59301,-0.54131,-0.66253,15.691,9.0138,6.7051,-1
-0.58709,-0.53397,-0.65806,15.563,8.9165,6.6762,-1
-0.60103,-0.5526,-0.66603,15.745,9.036,6.7338,-1
-0.5868,-0.53409,-0.65646,15.332,8.7419,6.6182,-1
-0.58053,-0.52681,-0.65225,15.731,9.0097,6.7513,-1
-0.57904,-0.52772,-0.64743,15.56,8.9033,6.6841,-1
-0.58486,-0.53529,-0.65136,15.766,9.0465,6.7451,-1
-0.5827,-0.52962,-0.65313,15.51,8.86,6.6791,-1
-0.58441,-0.53484,-0.65103,15.775,9.059,6.7417,-1
-0.58107,-0.53223,-0.64727,15.955,9.1941,6.7864,-1
-0.57542,-0.52593,-0.64195,15.782,9.0637,6.7446,-1
-0.56787,-0.51734,-0.63636,15.96,9.1983,6.7891,-1
-0.56496,-0.51201,-0.63561,15.498,8.8745,6.6527,-1
-0.58496,-0.53694,-0.64946,15.689,9.006,6.7077,-1
-0.56854,-0.51725,-0.63751,15.527,8.9187,6.6361,-1
-0.56991,-0.52128,-0.63604,15.768,9.0987,6.6945,-1
-0.57478,-0.52344,-0.64347,15.241,8.736,6.5321,-1
-0.57231,-0.52141,-0.64083,15.424,8.8649,6.5865,-1
-0.55275,-0.50291,-0.62071,15.629,9.03,6.6251,-1
-0.58354,-0.53753,-0.64569,15.611,8.9829,6.6505,-1
-0.57609,-0.52628,-0.6436,15.732,9.0671,6.6918,-1
-0.58626,-0.53847,-0.65112,15.78,9.0982,6.7058,-1
-0.60179,-0.55261,-0.66778,15.536,8.9153,6.6462,-1
-0.59639,-0.54521,-0.66415,15.394,8.7846,6.636,-1
-0.59484,-0.54287,-0.66376,15.59,8.9029,6.7152,-1
-0.59868,-0.54776,-0.66541,15.281,8.6814,6.6253,-1
-0.58399,-0.53506,-0.64886,15.436,8.8118,6.6484,-1
-0.59656,-0.55032,-0.65785,15.521,8.8584,6.6842,-1
-0.60552,-0.55797,-0.66846,15.414,8.7922,6.6448,-1
-0.59415,-0.54529,-0.65918,15.532,8.8827,6.6742,-1
